close,close_time,datetime,high,low,open,quote_volume,symbol,taker_buy_quote_volume,taker_buy_volume,timestamp,trades,volume
358.67,1600682399999,2020-09-21T14:30:00,368.13,357.42,367.86,34597043.1624624,ETHUSDT,15358082.724963,42403.31084,1600678800000,34173,95509.1008
356.61,1600685999999,2020-09-21T15:30:00,360.03,353.71,358.63,31401936.4228361,ETHUSDT,14948679.3608698,41851.03658,1600682400000,32542,87929.9121
352.49,1600689599999,2020-09-21T16:30:00,357.86,349.05,356.59,37351489.3598272,ETHUSDT,18243655.7443796,51649.76258,1600686000000,37091,105802.35684
345.14,1600693199999,2020-09-21T17:30:00,352.48,339.66,352.48,48839688.0141788,ETHUSDT,25223013.8092242,73082.38322,1600689600000,47871,141498.91636
345.66,1600696799999,2020-09-21T18:30:00,349.96,344.52,345.13,25945276.7907754,ETHUSDT,11634479.4790853,33507.19281,1600693200000,27720,74715.53045
338.15,1600700399999,2020-09-21T19:30:00,346.62,331.0,345.67,41042241.323557,ETHUSDT,18590990.9683917,54938.81957,1600696800000,45825,121263.3149
340.22,1600703999999,2020-09-21T20:30:00,341.52,336.21,338.17,24171365.4520995,ETHUSDT,13197329.4407571,38920.22754,1600700400000,25216,71305.87749
339.28,1600707599999,2020-09-21T21:30:00,343.32,336.25,340.21,22065657.014363,ETHUSDT,10466831.4298559,30756.02692,1600704000000,22247,64858.83717
341.08,1600711199999,2020-09-21T22:30:00,344.4,338.41,339.29,13297142.9972923,ETHUSDT,6985604.7283325,20453.95506,1600707600000,15041,38940.2728
342.5,1600714799999,2020-09-21T23:30:00,342.5,338.82,341.03,10169119.3654591,ETHUSDT,5173889.3076623,15179.59883,1600711200000,11666,29844.90669
345.42,1600718399999,2020-09-22T00:30:00,346.12,342.3,342.44,14622985.9760944,ETHUSDT,7583597.5577688,22007.08484,1600714800000,14892,42439.72219
346.35,1600721999999,2020-09-22T01:30:00,350.0,344.54,345.42,17032145.6015547,ETHUSDT,7096377.075819,20399.37582,1600718400000,16523,48977.26357
348.32,1600725599999,2020-09-22T02:30:00,349.54,345.81,346.32,7035289.9299635,ETHUSDT,2715934.241809,7818.42639,1600722000000,8671,20248.86156
344.36,1600729199999,2020-09-22T03:30:00,348.46,344.01,348.32,12018238.6502053,ETHUSDT,4399312.8139387,12695.88222,1600725600000,12139,34681.39603
340.36,1600732799999,2020-09-22T04:30:00,345.19,339.71,344.36,15432612.2593858,ETHUSDT,7853339.7831744,22921.97356,1600729200000,15524,45043.2228
342.51,1600736399999,2020-09-22T05:30:00,345.33,337.44,340.31,22326701.8569732,ETHUSDT,11397952.8774778,33399.56539,1600732800000,21604,65355.40033
342.21,1600739999999,2020-09-22T06:30:00,343.58,340.0,342.5,9485264.9043598,ETHUSDT,4853633.8192498,14205.48399,1600736400000,10584,27763.73727
344.8,1600743599999,2020-09-22T07:30:00,344.83,341.5,342.22,8213485.0956036,ETHUSDT,4191879.8177386,12224.54412,1600740000000,8996,23956.40276
343.41,1600747199999,2020-09-22T08:30:00,345.52,342.0,344.8,10432020.5453432,ETHUSDT,4108850.6402254,11959.33925,1600743600000,9671,30370.41289
344.15,1600750799999,2020-09-22T09:30:00,346.78,343.22,343.37,9507667.3804794,ETHUSDT,4862216.5873139,14103.16036,1600747200000,9210,27575.90568
344.04,1600754399999,2020-09-22T10:30:00,345.4,343.2,344.24,9355790.4286775,ETHUSDT,4388461.7384951,12738.87075,1600750800000,9164,27153.21511
342.05,1600757999999,2020-09-22T11:30:00,346.5,341.21,344.04,17172408.2910908,ETHUSDT,7377206.3067727,21463.8373,1600754400000,14946,49968.08418
336.12,1600761599999,2020-09-22T12:30:00,343.65,335.34,342.05,24258062.61492,ETHUSDT,11372986.6587437,33585.38141,1600758000000,22138,71649.05511
342.11,1600765199999,2020-09-22T13:30:00,342.15,336.01,336.11,19022944.4079808,ETHUSDT,9479884.5400138,27915.21913,1600761600000,18210,56004.91951
340.09,1600768799999,2020-09-22T14:30:00,342.85,339.63,342.12,10840093.1391111,ETHUSDT,4882144.2374598,14309.08253,1600765200000,11199,31771.96078
341.0,1600772399999,2020-09-22T15:30:00,342.2,339.23,340.05,11485038.6935986,ETHUSDT,5462163.3180515,16022.03501,1600768800000,11532,33691.50832
339.58,1600775999999,2020-09-22T16:30:00,342.46,339.02,341.0,11108813.402831,ETHUSDT,5946807.4834011,17432.25372,1600772400000,10404,32568.73143
342.02,1600779599999,2020-09-22T17:30:00,342.62,336.55,339.58,14782388.692405,ETHUSDT,7733371.2043736,22732.82659,1600776000000,13752,43468.03686
340.96,1600783199999,2020-09-22T18:30:00,344.44,340.57,342.04,14235050.0771938,ETHUSDT,7077890.2762593,20641.70981,1600779600000,13544,41517.54871
339.41,1600786799999,2020-09-22T19:30:00,343.5,339.41,340.94,12113727.8995774,ETHUSDT,5654055.427362,16542.34565,1600783200000,12088,35459.43666
341.23,1600790399999,2020-09-22T20:30:00,342.66,338.1,339.41,14141883.1597857,ETHUSDT,6636873.0422371,19482.14628,1600786800000,13536,41516.10574
341.02,1600793999999,2020-09-22T21:30:00,343.21,340.56,341.25,10795230.1369278,ETHUSDT,4907401.5867854,14344.63154,1600790400000,10796,31560.19303
343.67,1600797599999,2020-09-22T22:30:00,343.92,340.65,341.0,7759241.187475,ETHUSDT,3699999.2053534,10807.70385,1600794000000,8802,22666.26749
343.2,1600801199999,2020-09-22T23:30:00,344.44,342.27,343.72,8165974.2875872,ETHUSDT,3737174.9366701,10881.20966,1600797600000,9064,23774.88448
343.58,1600804799999,2020-09-23T00:30:00,343.94,342.13,343.14,7524800.3589655,ETHUSDT,3636239.5592035,10606.62297,1600801200000,7330,21952.59567
344.65,1600808399999,2020-09-23T01:30:00,345.44,342.95,343.55,7925307.4904532,ETHUSDT,4061745.737078,11794.36853,1600804800000,8909,23015.75644
346.29,1600811999999,2020-09-23T02:30:00,346.91,340.36,344.69,12162149.3510244,ETHUSDT,6374794.7484364,18526.93469,1600808400000,14284,35339.03604
343.4,1600815599999,2020-09-23T03:30:00,346.54,342.81,346.28,8379844.9512101,ETHUSDT,3849203.5542868,11173.73678,1600812000000,9996,24324.96796
344.21,1600819199999,2020-09-23T04:30:00,344.27,342.26,343.36,6972927.1614629,ETHUSDT,3208962.4483063,9345.87002,1600815600000,6834,20306.96633
342.63,1600822799999,2020-09-23T05:30:00,344.51,342.23,344.18,7291421.2330866,ETHUSDT,3393838.2892645,9887.09322,1600819200000,7554,21243.06726
343.52,1600826399999,2020-09-23T06:30:00,343.72,342.3,342.62,6317292.3030934,ETHUSDT,3206719.1902053,9346.21332,1600822800000,6582,18412.67456
343.47,1600829999999,2020-09-23T07:30:00,344.65,342.71,343.54,6168136.391858,ETHUSDT,3176343.399204,9248.34683,1600826400000,6429,17962.68092
341.06,1600833599999,2020-09-23T08:30:00,343.53,340.79,343.53,10316216.7053668,ETHUSDT,5480812.0950017,16032.23286,1600830000000,9724,30175.42385
339.99,1600837199999,2020-09-23T09:30:00,341.61,338.87,341.01,11485717.1389626,ETHUSDT,5089214.1638434,14962.59461,1600833600000,11180,33765.78338
340.58,1600840799999,2020-09-23T10:30:00,341.82,338.28,339.99,8694064.8235421,ETHUSDT,4730042.1526015,13893.91596,1600837200000,9132,25538.21458
338.35,1600844399999,2020-09-23T11:30:00,340.85,337.55,340.58,10066335.5182622,ETHUSDT,4599125.017392,13565.70818,1600840800000,10416,29693.32591
335.72,1600847999999,2020-09-23T12:30:00,338.93,333.07,338.42,20508951.1849923,ETHUSDT,8559601.0050368,25525.87484,1600844400000,20572,61154.17574
336.41,1600851599999,2020-09-23T13:30:00,337.28,334.18,335.69,12158773.8957507,ETHUSDT,6351175.7274179,18900.62176,1600848000000,11293,36188.45222
338.87,1600855199999,2020-09-23T14:30:00,339.21,335.98,336.41,11062679.8791134,ETHUSDT,5619069.6937312,16646.48335,1600851600000,10309,32785.7606
338.99,1600858799999,2020-09-23T15:30:00,339.3,337.48,338.85,8908449.7541401,ETHUSDT,4891491.9680527,14459.46926,1600855200000,8569,26338.97444
338.71,1600862399999,2020-09-23T16:30:00,340.49,338.31,339.0,9803162.2553166,ETHUSDT,5148105.8171465,15165.54927,1600858800000,9095,28885.76012
340.69,1600865999999,2020-09-23T17:30:00,342.1,337.54,338.72,15906059.6102855,ETHUSDT,10212944.3470419,29997.47277,1600862400000,13460,46729.86426
341.1,1600869599999,2020-09-23T18:30:00,343.45,340.34,340.69,13242990.6383236,ETHUSDT,7096108.4208942,20756.39837,1600866000000,13064,38737.29171
339.12,1600873199999,2020-09-23T19:30:00,341.43,338.77,341.1,12686001.9580298,ETHUSDT,5697851.700558,16763.07016,1600869600000,12219,37330.87626
338.53,1600876799999,2020-09-23T20:30:00,340.08,338.19,339.11,6663489.8083071,ETHUSDT,2777709.362519,8187.88243,1600873200000,7918,19643.84662
339.72,1600880399999,2020-09-23T21:30:00,340.29,337.84,338.53,5887160.1795058,ETHUSDT,2816273.2471273,8304.01474,1600876800000,7476,17360.62247
337.97,1600883999999,2020-09-23T22:30:00,341.46,337.67,339.73,7794898.812019,ETHUSDT,3830722.921751,11286.75369,1600880400000,8462,22971.43246
335.14,1600887599999,2020-09-23T23:30:00,338.24,335.0,337.93,12585930.8539808,ETHUSDT,4972885.0509914,14779.57598,1600884000000,10910,37406.2473
327.69,1600891199999,2020-09-24T00:30:00,335.67,325.81,335.14,33092514.2970419,ETHUSDT,13403891.2536112,40720.30245,1600887600000,35278,100449.73952
323.0,1600894799999,2020-09-24T01:30:00,329.11,313.29,327.69,43294403.0615082,ETHUSDT,20038883.915558,62166.04345,1600891200000,44225,134354.79034
322.42,1600898399999,2020-09-24T02:30:00,327.34,320.35,323.0,14423319.0138192,ETHUSDT,7330690.9663824,22675.63857,1600894800000,21592,44618.40923
323.96,1600901999999,2020-09-24T03:30:00,324.3,320.77,322.44,11984623.2831896,ETHUSDT,5907343.5187459,18315.8226,1600898400000,12993,37162.06526
320.72,1600905599999,2020-09-24T04:30:00,323.99,318.16,323.99,13466168.4909435,ETHUSDT,6528764.5408721,20365.63028,1600902000000,14774,41995.01855
322.6,1600909199999,2020-09-24T05:30:00,323.4,316.67,320.72,16813505.2150555,ETHUSDT,8300545.6191662,25866.60728,1600905600000,18751,52386.04801
323.54,1600912799999,2020-09-24T06:30:00,325.0,321.86,322.67,13038818.8996737,ETHUSDT,6203877.4200334,19164.16458,1600909200000,12374,40283.96747
323.7,1600916399999,2020-09-24T07:30:00,326.66,323.23,323.54,11519157.1792657,ETHUSDT,5958966.6730792,18368.72741,1600912800000,13324,35510.87928
324.95,1600919999999,2020-09-24T08:30:00,326.15,323.67,323.67,8863338.9519772,ETHUSDT,3955104.5907643,12168.55216,1600916400000,10099,27270.03719
324.15,1600923599999,2020-09-24T09:30:00,326.91,323.61,324.88,11360426.8822608,ETHUSDT,5196068.9439059,15983.88465,1600920000000,12702,34944.89235
325.0,1600927199999,2020-09-24T10:30:00,325.47,323.76,324.15,7533992.2596976,ETHUSDT,3447748.2008566,10622.23955,1600923600000,9390,23211.97288
323.9,1600930799999,2020-09-24T11:30:00,326.35,323.85,324.97,8978906.2875552,ETHUSDT,4323966.6218511,13300.89943,1600927200000,9085,27617.86506
328.0,1600934399999,2020-09-24T12:30:00,329.17,323.84,323.85,11930135.4272945,ETHUSDT,6136610.2729528,18811.83182,1600930800000,11533,36569.56258
326.09,1600937999999,2020-09-24T13:30:00,328.85,325.68,327.99,10186491.3527983,ETHUSDT,5211708.2434682,15943.1356,1600934400000,10648,31161.61498
328.43,1600941599999,2020-09-24T14:30:00,329.74,325.0,326.08,11750087.1901737,ETHUSDT,5898746.030208,18040.71646,1600938000000,11961,35937.92053
333.01,1600945199999,2020-09-24T15:30:00,334.0,327.75,328.43,14669366.221632,ETHUSDT,8029202.9102092,24346.42497,1600941600000,14934,44471.63526
338.18,1600948799999,2020-09-24T16:30:00,340.84,332.13,333.0,32654605.6462152,ETHUSDT,16381183.2501297,48528.01063,1600945200000,32903,96754.11698
335.31,1600952399999,2020-09-24T17:30:00,339.5,334.49,338.18,14867063.8907441,ETHUSDT,7467629.7140956,22156.49597,1600948800000,15334,44118.56283
336.98,1600955999999,2020-09-24T18:30:00,337.56,332.99,335.31,17431331.6965403,ETHUSDT,8681016.8048882,25888.06166,1600952400000,18842,51984.28838
337.58,1600959599999,2020-09-24T19:30:00,339.39,335.75,336.94,15939348.5219374,ETHUSDT,7972971.6888543,23617.9638,1600956000000,15030,47218.45062
344.54,1600963199999,2020-09-24T20:30:00,345.0,336.65,337.58,29832876.6919722,ETHUSDT,16151355.1788981,47182.77172,1600959600000,26898,87126.55116
346.55,1600966799999,2020-09-24T21:30:00,349.48,343.13,344.49,33255207.9350933,ETHUSDT,17366063.4808675,50117.65266,1600963200000,32044,95972.12124
345.97,1600970399999,2020-09-24T22:30:00,348.76,345.06,346.58,13724462.5285231,ETHUSDT,6797017.7703412,19600.65707,1600966800000,16629,39576.55828
344.26,1600973999999,2020-09-24T23:30:00,348.37,344.11,345.97,12646185.5677271,ETHUSDT,5903585.3690437,17052.13031,1600970400000,13333,36534.45919
345.99,1600977599999,2020-09-25T00:30:00,346.44,343.53,344.25,11081283.9918866,ETHUSDT,5758663.9501306,16680.67659,1600974000000,12010,32099.9627
345.71,1600981199999,2020-09-25T01:30:00,347.56,345.45,345.97,9311692.9140731,ETHUSDT,4642611.6225113,13404.86607,1600977600000,10541,26885.49468
345.88,1600984799999,2020-09-25T02:30:00,347.65,344.6,345.71,5196485.4344427,ETHUSDT,2404601.0139406,6951.89244,1600981200000,7333,15025.81923
350.81,1600988399999,2020-09-25T03:30:00,353.1,345.27,345.88,25041341.5729353,ETHUSDT,13599071.0595279,38872.74535,1600984800000,23873,71599.15778
348.97,1600991999999,2020-09-25T04:30:00,351.55,348.24,350.83,13082577.1449051,ETHUSDT,6472258.4072455,18524.8237,1600988400000,11879,37443.15855
347.76,1600995599999,2020-09-25T05:30:00,350.42,346.54,348.97,13813046.6176291,ETHUSDT,6639529.3316116,19060.23704,1600992000000,12386,39655.4469
346.58,1600999199999,2020-09-25T06:30:00,348.59,345.71,347.72,10222107.5899263,ETHUSDT,5239030.9029047,15084.70767,1600995600000,9919,29434.57711
347.14,1601002799999,2020-09-25T07:30:00,347.71,345.9,346.6,11378731.5285068,ETHUSDT,5628223.4318449,16224.29769,1600999200000,10136,32803.64349
344.91,1601006399999,2020-09-25T08:30:00,348.33,344.5,347.13,11136784.974564,ETHUSDT,4667830.414066,13462.12447,1601002800000,10304,32126.03892
344.79,1601009999999,2020-09-25T09:30:00,346.19,344.18,344.91,7887214.4448223,ETHUSDT,3785164.1556777,10965.89783,1601006400000,7774,22850.11357
341.16,1601013599999,2020-09-25T10:30:00,344.79,340.68,344.79,15828881.4967454,ETHUSDT,7038709.656549,20514.05701,1601010000000,14303,46137.5723
344.75,1601017199999,2020-09-25T11:30:00,344.9,339.8,341.07,14744144.9293047,ETHUSDT,7368146.3220634,21546.89662,1601013600000,13585,43121.65407
343.0,1601020799999,2020-09-25T12:30:00,344.75,342.68,344.74,12282922.9981981,ETHUSDT,6069427.205979,17665.45857,1601017200000,14829,35750.12768
338.77,1601024399999,2020-09-25T13:30:00,343.09,337.58,343.01,18839395.4641309,ETHUSDT,9039352.9205231,26548.23317,1601020800000,19322,55329.46965
340.18,1601027999999,2020-09-25T14:30:00,341.42,337.75,338.77,11983132.7060584,ETHUSDT,5837755.2898847,17191.33853,1601024400000,13345,35293.97075
340.45,1601031599999,2020-09-25T15:30:00,342.47,339.31,340.19,9322550.8012624,ETHUSDT,5081926.1605569,14910.3951,1601028000000,10489,27354.23487
343.69,1601035199999,2020-09-25T16:30:00,344.74,339.17,340.44,14494194.0260004,ETHUSDT,7667173.5559178,22400.84903,1601031600000,14627,42306.75861
344.7,1601038799999,2020-09-25T17:30:00,348.61,343.34,343.69,17550654.3731522,ETHUSDT,8683276.9753438,25109.223,1601035200000,17991,50736.82822
344.01,1601042399999,2020-09-25T18:30:00,345.99,342.35,344.7,12972942.2880496,ETHUSDT,6256985.8576666,18152.71975,1601038800000,13119,37645.67491
345.29,1601045999999,2020-09-25T19:30:00,345.6,340.65,344.0,11915072.6021738,ETHUSDT,6180377.5192176,17991.94741,1601042400000,13526,34685.92363
347.12,1601049599999,2020-09-25T20:30:00,347.61,344.0,345.29,12254244.6100046,ETHUSDT,6061331.7935258,17507.60258,1601046000000,13005,35392.2062
346.54,1601053199999,2020-09-25T21:30:00,348.79,345.0,347.14,9870709.8926398,ETHUSDT,5150072.9933888,14851.46225,1601049600000,10973,28470.90695
349.53,1601056799999,2020-09-25T22:30:00,350.53,345.5,346.55,11633152.2448535,ETHUSDT,6166057.2017681,17706.2369,1601053200000,13092,33409.67978
353.91,1601060399999,2020-09-25T23:30:00,355.4,349.53,349.53,21581912.5037346,ETHUSDT,11226341.3685613,31775.90982,1601056800000,21807,61101.8411
353.87,1601063999999,2020-09-26T00:30:00,355.23,352.52,353.94,9062550.8116577,ETHUSDT,4533128.6376797,12816.0033,1601060400000,10210,25621.98877
354.59,1601067599999,2020-09-26T01:30:00,358.0,353.87,353.87,14249951.7468833,ETHUSDT,7519748.341353,21122.92895,1601064000000,14407,40029.17917
357.05,1601071199999,2020-09-26T02:30:00,357.1,353.02,354.59,9405037.9053318,ETHUSDT,4092236.6401932,11537.26594,1601067600000,9772,26496.30671
352.13,1601074799999,2020-09-26T03:30:00,357.65,351.25,357.05,8376079.9803328,ETHUSDT,4381571.1131755,12388.62393,1601071200000,12653,23672.93387
351.92,1601078399999,2020-09-26T04:30:00,353.31,350.08,352.13,7461502.264686,ETHUSDT,4207581.9260805,11964.00122,1601074800000,8962,21216.70201
350.58,1601081999999,2020-09-26T05:30:00,353.94,350.31,351.93,10089297.0997747,ETHUSDT,4637230.5405895,13167.57599,1601078400000,11518,28650.47495
351.69,1601085599999,2020-09-26T06:30:00,352.85,349.67,350.57,6296749.1079252,ETHUSDT,3025078.4049326,8606.96383,1601082000000,8344,17917.72854
351.95,1601089199999,2020-09-26T07:30:00,352.72,350.64,351.68,4318284.389182,ETHUSDT,2103696.9977501,5985.43301,1601085600000,5771,12285.37363
350.8,1601092799999,2020-09-26T08:30:00,353.26,350.48,351.96,5714880.1212623,ETHUSDT,2702323.0743094,7675.68794,1601089200000,7000,16232.08628
351.96,1601096399999,2020-09-26T09:30:00,352.1,348.97,350.8,7225778.7530937,ETHUSDT,3801504.1032988,10848.51579,1601092800000,7349,20623.02327
352.65,1601099999999,2020-09-26T10:30:00,356.4,351.86,351.98,10848641.4892064,ETHUSDT,5475766.87489,15494.04432,1601096400000,12255,30701.46634
354.54,1601103599999,2020-09-26T11:30:00,355.93,352.42,352.65,9020727.7798564,ETHUSDT,4306548.8910962,12142.54373,1601100000000,9807,25439.54902
350.82,1601107199999,2020-09-26T12:30:00,354.98,350.03,354.57,11276054.5072151,ETHUSDT,4812382.381063,13663.02711,1601103600000,12446,32024.76461
350.49,1601110799999,2020-09-26T13:30:00,351.77,349.64,350.82,6077714.1196939,ETHUSDT,2777309.7020186,7922.89655,1601107200000,7305,17338.24827
350.97,1601114399999,2020-09-26T14:30:00,352.96,349.18,350.47,11920210.1044637,ETHUSDT,6079083.220948,17309.24824,1601110800000,13737,33941.84271
350.08,1601117999999,2020-09-26T15:30:00,351.68,347.6,350.97,17940824.9622026,ETHUSDT,9160060.7547395,26166.39796,1601114400000,14966,51249.87486
351.72,1601121599999,2020-09-26T16:30:00,351.82,349.84,350.07,5347561.8893693,ETHUSDT,2811543.3745569,8010.50459,1601118000000,7408,15236.26995
349.63,1601125199999,2020-09-26T17:30:00,351.74,348.69,351.7,6667099.0714406,ETHUSDT,3547375.6556357,10146.04048,1601121600000,7888,19067.00382
347.22,1601128799999,2020-09-26T18:30:00,349.94,347.21,349.6,7281219.6614268,ETHUSDT,3681952.4709759,10563.68964,1601125200000,8892,20890.29937
351.56,1601132399999,2020-09-26T19:30:00,353.8,345.88,347.22,14186914.3352267,ETHUSDT,7745876.9894399,22082.97326,1601128800000,16828,40445.44174
352.34,1601135999999,2020-09-26T20:30:00,354.72,351.53,351.59,7510405.261302,ETHUSDT,3342335.4894498,9470.24118,1601132400000,8656,21278.50654
354.64,1601139599999,2020-09-26T21:30:00,354.69,350.42,352.34,9309743.3634306,ETHUSDT,4885115.231897,13844.15048,1601136000000,10373,26382.0312
354.27,1601143199999,2020-09-26T22:30:00,354.89,353.08,354.62,5744217.7648355,ETHUSDT,2855135.6869456,8065.20644,1601139600000,6991,16227.03135
353.34,1601146799999,2020-09-26T23:30:00,355.9,352.42,354.31,6613665.8248558,ETHUSDT,3214873.7113552,9086.45653,1601143200000,8389,18693.37424
352.39,1601150399999,2020-09-27T00:30:00,353.49,351.5,353.31,4634175.8653672,ETHUSDT,2223693.5116304,6309.07425,1601146800000,6147,13149.0377
353.44,1601153999999,2020-09-27T01:30:00,353.8,351.94,352.38,3339947.717701,ETHUSDT,1574581.9919509,4462.95525,1601150400000,4850,9465.54621
352.38,1601157599999,2020-09-27T02:30:00,355.45,352.38,353.44,5390630.7536757,ETHUSDT,3438139.33432,9692.31456,1601154000000,7596,15199.20092
353.16,1601161199999,2020-09-27T03:30:00,354.35,350.95,352.38,4657925.9647363,ETHUSDT,2489520.9605313,7059.18596,1601157600000,6506,13208.89442
353.92,1601164799999,2020-09-27T04:30:00,355.3,353.19,353.19,5399490.4681934,ETHUSDT,2906235.8319547,8198.49646,1601161200000,6812,15232.13761
359.77,1601168399999,2020-09-27T05:30:00,360.0,353.52,353.95,16769850.9032551,ETHUSDT,9461143.1683902,26459.9354,1601164800000,17368,46911.80454
359.74,1601171999999,2020-09-27T06:30:00,362.0,358.45,359.82,14545894.5967375,ETHUSDT,7128856.7264657,19779.79889,1601168400000,14136,40362.13698
359.4,1601175599999,2020-09-27T07:30:00,360.81,358.2,359.73,9880130.2383225,ETHUSDT,4587556.6173336,12770.29858,1601172000000,9661,27503.98512
359.42,1601179199999,2020-09-27T08:30:00,360.28,358.4,359.41,9271638.0930752,ETHUSDT,4376619.442008,12178.95007,1601175600000,10011,25799.29847
361.03,1601182799999,2020-09-27T09:30:00,362.0,359.39,359.39,8024259.7213918,ETHUSDT,4271424.8786914,11836.54973,1601179200000,8265,22239.58766
360.45,1601186399999,2020-09-27T10:30:00,362.14,359.3,360.98,8821346.6610146,ETHUSDT,4160616.2205528,11536.42497,1601182800000,9705,24459.79442
353.2,1601189999999,2020-09-27T11:30:00,360.78,352.5,360.45,18029919.5650828,ETHUSDT,8448652.2524137,23704.86827,1601186400000,18903,50554.46946
354.34,1601193599999,2020-09-27T12:30:00,355.0,353.02,353.22,7137346.5834938,ETHUSDT,3435405.3079838,9700.01233,1601190000000,8326,20153.08002
352.52,1601197199999,2020-09-27T13:30:00,354.34,350.26,354.34,11787808.3731715,ETHUSDT,5253359.0772602,14912.79354,1601193600000,11717,33457.52103
350.66,1601200799999,2020-09-27T14:30:00,352.62,350.3,352.52,7491823.6649795,ETHUSDT,3331938.2219471,9473.32421,1601197200000,8142,21303.90614
352.68,1601204399999,2020-09-27T15:30:00,353.31,350.12,350.59,6744770.7433819,ETHUSDT,3566011.9825287,10132.96033,1601200800000,7976,19167.44122
349.18,1601207999999,2020-09-27T16:30:00,353.0,348.85,352.69,7069241.9551004,ETHUSDT,3002066.011439,8543.34684,1601204400000,7765,20127.98586
352.38,1601211599999,2020-09-27T17:30:00,352.59,347.24,349.2,10325318.4030271,ETHUSDT,5077933.5088017,14489.389,1601208000000,13841,29463.40412
352.39,1601215199999,2020-09-27T18:30:00,352.72,351.29,352.38,4591747.9655453,ETHUSDT,2015229.5862004,5722.93024,1601211600000,7343,13040.00893
351.58,1601218799999,2020-09-27T19:30:00,353.15,350.61,352.39,4930655.0628046,ETHUSDT,2484848.5219458,7065.93978,1601215200000,6997,14018.2876
355.58,1601222399999,2020-09-27T20:30:00,356.71,349.29,351.58,12248133.6331234,ETHUSDT,6426221.9201096,18204.44132,1601218800000,14981,34716.11664
353.89,1601225999999,2020-09-27T21:30:00,357.15,353.23,355.58,11034190.3455793,ETHUSDT,5391435.5350292,15179.88634,1601222400000,12238,31069.63935
352.62,1601229599999,2020-09-27T22:30:00,354.42,352.21,353.89,6585099.6288492,ETHUSDT,3435467.4478732,9726.10936,1601226000000,7525,18645.53004
351.95,1601233199999,2020-09-27T23:30:00,353.94,351.5,352.64,4561630.9494239,ETHUSDT,2241186.4687872,6349.69641,1601229600000,6094,12925.52445
354.09,1601236799999,2020-09-28T00:30:00,354.47,351.5,351.97,5365512.9613671,ETHUSDT,2400053.3740084,6796.49018,1601233200000,6522,15197.21532
353.29,1601240399999,2020-09-28T01:30:00,354.41,353.03,354.11,3239180.7394019,ETHUSDT,1595029.9001482,4511.3391,1601236800000,4705,9161.06523
352.96,1601243999999,2020-09-28T02:30:00,354.34,352.25,353.3,1740883.1852389,ETHUSDT,862558.6709963,2442.65992,1601240400000,4176,4930.44732
354.55,1601247599999,2020-09-28T03:30:00,355.83,352.95,352.95,3800979.3523705,ETHUSDT,1825784.3149347,5147.944,1601244000000,5926,10716.39032
357.49,1601251199999,2020-09-28T04:30:00,357.8,353.5,354.58,8413999.3574951,ETHUSDT,4071943.3615016,11438.40646,1601247600000,8203,23643.91017
357.85,1601254799999,2020-09-28T05:30:00,360.69,357.16,357.58,23123474.4177368,ETHUSDT,11261019.4496948,31379.08903,1601251200000,17793,64437.97519
359.36,1601258399999,2020-09-28T06:30:00,359.36,357.35,357.83,8987887.4142157,ETHUSDT,3802088.5433292,10604.04705,1601254800000,7852,25063.37325
358.45,1601261999999,2020-09-28T07:30:00,360.5,357.75,359.36,8123856.7960934,ETHUSDT,4062871.8092025,11319.76578,1601258400000,8394,22632.25985
358.05,1601265599999,2020-09-28T08:30:00,358.79,356.68,358.41,7240190.0079946,ETHUSDT,3219928.7531405,9001.12112,1601262000000,7446,20238.72759
358.56,1601269199999,2020-09-28T09:30:00,359.32,357.38,358.05,6741644.539755,ETHUSDT,3203529.6792571,8936.21126,1601265600000,6766,18804.03002
357.52,1601272799999,2020-09-28T10:30:00,360.26,357.12,358.55,9683105.4170312,ETHUSDT,5274576.5538825,14697.71859,1601269200000,8616,26982.44816
356.61,1601276399999,2020-09-28T11:30:00,358.31,355.59,357.56,9284710.3408481,ETHUSDT,3732737.5410283,10454.33276,1601272800000,8257,26005.68115
357.37,1601279999999,2020-09-28T12:30:00,358.05,354.85,356.64,9416667.2728051,ETHUSDT,4845013.0497074,13585.78671,1601276400000,9469,26409.69191
357.42,1601283599999,2020-09-28T13:30:00,359.6,356.0,357.37,11577608.5662025,ETHUSDT,5667629.1323987,15830.21403,1601280000000,10929,32336.61518
357.44,1601287199999,2020-09-28T14:30:00,359.07,357.1,357.42,9303376.7745681,ETHUSDT,4047729.0255686,11306.67148,1601283600000,8394,25994.14193
358.97,1601290799999,2020-09-28T15:30:00,359.23,356.61,357.42,8083916.0825604,ETHUSDT,4018579.325852,11217.80241,1601287200000,7273,22569.26497
358.04,1601294399999,2020-09-28T16:30:00,360.0,356.7,358.95,11862924.8521287,ETHUSDT,5615426.396462,15667.97069,1601290800000,10272,33113.771
363.92,1601297999999,2020-09-28T17:30:00,367.16,357.0,358.05,33420794.4022855,ETHUSDT,18308435.831275,50442.26344,1601294400000,34254,92073.28873
363.09,1601301599999,2020-09-28T18:30:00,365.2,362.32,363.9,15071721.3988169,ETHUSDT,7157232.9727156,19668.89716,1601298000000,14474,41423.84824
362.48,1601305199999,2020-09-28T19:30:00,364.34,362.24,363.1,8331015.8161419,ETHUSDT,3892549.4066883,10715.86713,1601301600000,9049,22935.95987
